"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"599",0,2,0,0,1,2,1,1,1,2
"600",0,0,0,1,0,0,0,0,1,1
"601",0,0,0,0,0,0,0,0,1,0
"602",1,1,0,1,1,1,0,2,2,1
"603",0,0,0,2,0,1,0,2,3,3
"604",1,2,0,1,0,0,0,1,1,3
"605",1,1,0,3,1,1,0,1,2,1
"606",1,0,2,2,0,2,0,2,2,2
"607",0,1,0,0,0,0,0,2,1,2
"608",0,2,1,1,1,3,0,1,2,3
"609",0,0,0,0,0,0,0,0,0,0
"610",2,1,1,3,0,1,0,0,3,0
"611",1,0,0,1,0,0,0,0,1,0
"612",0,0,0,0,0,1,0,2,1,1
"613",1,1,1,1,0,2,1,0,2,0
"614",0,0,0,1,0,2,0,0,1,0
"615",1,0,1,1,0,2,0,1,3,2
"616",0,0,0,2,0,0,0,1,0,2
"617",1,0,0,1,0,0,1,1,1,3
"618",1,0,1,1,0,1,0,0,1,3
"619",1,1,1,1,0,1,1,0,1,0
"620",0,0,0,0,0,0,0,2,0,3
"621",0,1,0,0,0,0,0,0,1,1
"622",0,2,0,1,0,0,0,2,0,4
"623",4,3,1,3,2,3,1,3,5,7
"624",0,0,0,0,0,0,0,0,0,0
"625",1,1,0,1,0,0,0,0,1,0
"626",1,0,2,2,0,2,0,1,2,2
"627",0,0,0,0,0,0,0,0,0,0
"628",0,0,0,0,1,0,0,2,0,1
"629",1,1,1,1,0,2,1,0,2,0
"630",0,0,0,0,0,1,0,0,1,0
"631",0,0,0,0,1,0,0,2,0,1
"632",1,0,0,2,0,0,0,1,1,2
"633",0,0,0,0,1,0,0,2,0,2
"634",0,0,0,1,0,2,1,0,2,0
"635",0,1,1,1,0,1,0,0,1,0
"636",1,0,0,2,0,0,0,1,2,1
"637",0,0,0,0,0,0,0,0,0,0
"638",1,1,0,1,1,0,1,2,1,3
"639",0,0,0,0,0,0,0,0,0,0
"640",0,1,0,1,0,0,0,2,0,3
"641",1,1,0,1,1,0,0,0,1,2
"642",0,2,1,0,1,0,1,1,1,3
"643",0,0,0,1,0,1,0,0,1,1
"644",0,1,0,1,1,0,0,4,1,3
"645",0,0,0,0,0,0,0,0,0,0
"646",0,1,0,0,0,0,0,0,0,1
"647",1,2,1,2,1,0,0,3,0,3
"648",0,1,0,1,1,1,1,3,0,2
"649",1,1,0,0,1,0,1,2,2,2
"650",1,0,0,0,0,1,0,0,1,0
"651",1,0,1,1,1,1,0,1,1,2
"652",0,0,1,0,0,0,0,0,1,0
"653",0,1,0,2,0,1,0,1,2,0
"654",0,0,0,0,0,0,0,0,0,0
"655",1,1,1,1,0,1,0,1,1,1
"656",0,1,0,1,0,1,0,1,1,0
"657",0,2,1,1,1,3,0,1,2,3
"658",1,1,1,2,1,1,0,1,4,1
"659",2,1,3,2,2,2,1,3,4,2
"660",0,0,1,0,0,2,1,0,2,0
"661",1,0,1,1,0,0,0,0,2,0
"662",0,0,0,0,2,1,1,1,1,2
"663",2,2,1,2,0,1,1,0,2,0
"664",0,1,1,2,1,1,1,4,2,3
"665",0,0,0,0,1,0,0,1,0,1
"666",0,0,0,1,0,1,0,1,1,2
"667",0,2,0,2,0,0,0,1,0,2
"668",0,0,0,0,0,0,0,0,0,1
"669",0,0,0,0,0,0,0,0,0,0
"670",0,0,0,0,0,0,0,0,0,0
"671",0,0,0,0,0,0,0,0,0,0
"672",0,0,0,0,0,0,0,0,0,0
"673",0,0,0,1,0,0,0,0,1,0
"674",1,0,0,0,0,0,2,0,0,0
"675",0,0,0,0,0,0,0,1,0,1
"676",0,2,0,1,1,2,1,2,2,3
"677",0,0,0,0,0,0,1,0,0,0
"678",0,0,0,0,0,0,0,1,0,1
"679",0,2,0,1,1,2,0,1,3,1
"680",0,0,0,0,0,0,0,0,0,0
"681",0,2,0,3,2,0,1,3,0,3
"682",2,0,0,0,0,0,0,0,3,0
"683",0,0,0,1,0,1,0,0,1,1
"684",1,0,0,1,0,1,0,0,2,0
"685",0,0,0,1,0,1,0,3,0,3
"686",2,0,2,2,1,1,0,1,2,2
"687",0,0,0,0,0,0,0,0,0,1
"688",1,0,0,1,0,0,0,1,1,2
"689",2,1,1,4,0,2,0,1,3,1
"690",0,0,0,0,0,1,0,0,1,0
"691",0,0,0,0,0,0,0,0,0,0
"692",0,0,0,0,0,0,1,1,0,2
"693",0,0,0,0,1,0,0,1,1,1
"694",1,1,1,2,0,1,0,1,2,2
"695",1,1,0,0,1,0,1,1,0,1
"696",0,1,0,0,1,0,0,2,0,1
"697",0,0,0,1,0,1,0,1,2,1
"698",0,2,1,1,0,0,1,3,2,1
"699",0,1,0,0,0,0,0,2,0,2
"700",0,0,0,0,1,0,0,1,0,1
"701",3,4,1,0,3,1,2,3,3,3
"702",1,1,1,4,0,3,0,0,4,3
"703",0,1,0,0,0,0,0,0,0,0
"704",0,0,0,0,0,0,0,0,0,0
"705",0,0,0,0,0,0,0,0,0,0
"706",0,2,0,0,0,0,1,3,1,2
"707",1,1,0,0,1,0,2,1,0,4
"708",1,0,1,1,0,1,0,1,1,0
"709",0,0,0,0,0,0,0,0,0,0
"710",0,0,0,1,0,1,0,1,2,1
"711",0,1,0,1,1,1,1,2,1,5
"712",1,1,1,1,0,1,0,0,2,1
"713",0,0,0,0,0,0,0,0,0,1
"714",0,0,0,0,0,0,0,0,1,0
"715",0,1,0,0,1,1,1,0,0,1
"716",1,3,1,1,1,1,0,2,1,2
"717",0,0,0,0,0,0,0,0,0,0
"718",0,0,0,0,1,0,0,4,0,2
"719",0,1,0,1,0,0,0,2,1,2
"720",2,0,2,1,0,1,0,1,2,1
"721",0,0,0,1,0,0,0,0,0,0
"722",0,0,0,0,0,0,0,0,0,0
"723",1,2,0,2,0,1,0,1,2,3
"724",0,2,0,1,0,1,0,2,1,3
"725",0,2,0,2,0,1,0,3,0,3
"726",0,1,0,0,2,1,0,0,1,3
"727",0,1,0,0,0,0,0,0,0,0
"728",0,1,0,1,1,1,0,1,1,1
"729",1,2,0,1,0,0,1,1,0,2
"730",0,0,0,1,0,1,0,0,1,0
"731",1,1,0,0,0,0,0,1,4,0
"732",0,0,0,1,0,1,0,0,2,2
"733",1,0,1,1,0,1,0,0,1,0
"734",0,0,0,0,0,0,0,0,0,0
"735",0,0,0,1,0,0,1,0,1,0
"736",2,1,1,2,0,2,1,0,3,1
"737",0,0,0,0,0,0,0,0,0,0
"738",3,1,4,2,1,1,0,1,4,2
"739",0,0,0,0,0,0,0,0,0,0
"740",0,0,0,0,0,0,1,0,0,0
"741",1,1,1,2,1,2,2,2,2,2
"742",0,0,0,2,0,2,1,0,3,0
"743",0,1,0,0,0,0,0,0,0,0
"744",0,1,0,1,0,1,0,1,1,0
"745",0,0,1,1,0,1,1,1,1,1
"746",0,0,0,0,0,0,0,0,0,1
"747",1,1,1,2,0,2,0,0,2,0
"748",0,0,0,0,0,0,0,0,0,0
"749",0,1,0,0,0,0,0,0,0,1
"750",1,4,1,2,2,3,1,2,2,2
"751",0,0,0,1,0,1,0,1,1,2
"752",2,0,1,1,0,2,1,0,4,0
"753",0,0,0,0,0,0,0,0,0,0
"754",0,0,0,0,0,0,0,0,0,0
"755",0,0,0,0,0,0,0,0,1,1
"756",2,0,2,2,0,2,0,0,5,0
"757",0,0,0,0,0,0,0,0,0,0
"758",0,1,0,2,1,0,0,5,0,5
"759",0,1,0,0,1,0,2,1,2,2
"760",0,0,0,0,0,0,0,1,0,3
"761",0,1,0,0,0,0,0,0,0,1
"762",0,0,0,0,0,0,0,0,0,0
"763",0,1,1,0,1,0,1,1,1,1
"764",1,1,1,1,0,2,1,0,2,0
"765",0,1,0,0,0,0,0,1,0,2
"766",0,0,0,0,0,0,0,0,0,1
"767",0,0,0,0,1,0,1,2,0,2
"768",0,0,0,0,0,0,0,0,0,0
"769",0,0,0,0,0,0,0,0,0,0
"770",1,1,1,4,0,3,0,0,4,3
"771",0,0,0,0,1,0,1,1,0,1
"772",1,1,0,1,1,1,1,1,1,1
"773",0,2,0,2,1,1,2,2,3,1
"774",0,1,0,0,1,0,1,2,0,2
"775",0,0,0,0,0,0,0,2,0,3
"776",0,0,0,0,0,0,0,0,0,0
"777",1,1,0,1,0,1,0,0,2,0
"778",0,0,0,0,0,0,0,0,1,0
"779",0,2,0,3,0,1,1,1,2,1
"780",1,2,1,0,3,0,1,3,1,4
"781",0,0,0,0,0,0,0,0,1,1
"782",0,0,0,0,0,0,0,0,0,0
"783",0,0,0,0,0,0,0,0,0,0
"784",0,0,0,0,0,0,0,0,0,0
"785",0,2,0,2,1,1,1,3,2,3
"786",1,0,1,1,0,1,0,1,1,1
"787",0,0,0,0,0,0,1,1,0,1
"788",0,0,0,1,0,0,0,2,1,1
"789",0,0,0,2,0,1,0,0,1,0
"790",0,0,0,1,0,1,1,0,1,1
"791",0,0,0,1,1,1,0,0,1,1
"792",0,0,0,0,0,0,0,0,0,0
"793",0,0,0,0,0,0,0,2,0,0
"794",0,0,0,0,1,0,0,1,0,2
"795",0,0,0,0,1,0,0,3,0,1
"796",0,0,0,0,0,0,0,1,1,1
"797",1,1,0,2,0,0,0,0,1,0
"798",2,1,1,2,0,2,1,0,2,0
"799",0,0,0,0,0,0,0,0,0,0
"800",1,0,0,1,0,0,0,2,1,2
"801",0,0,0,0,0,0,0,0,0,0
"802",0,2,0,2,1,0,2,1,0,2
"803",0,0,0,1,0,1,0,0,1,1
"804",0,1,0,0,0,0,0,0,0,1
"805",2,2,1,0,1,2,1,2,2,2
"806",0,0,0,0,0,0,0,0,1,0
"807",2,1,1,4,1,3,1,2,4,4
"808",0,1,0,3,0,2,0,3,1,1
"809",0,0,0,0,0,0,0,0,0,0
"810",0,0,0,0,0,0,0,0,0,0
"811",1,1,0,0,0,0,0,0,1,1
"812",0,0,0,0,0,0,0,0,0,1
"813",0,0,0,0,0,0,0,1,0,0
"814",1,0,0,0,0,0,0,0,1,0
"815",0,0,0,0,0,0,0,1,0,0
"816",0,0,0,1,0,1,0,0,1,0
"817",0,0,0,0,0,0,0,1,3,1
"818",1,0,1,2,0,2,0,0,2,0
"819",1,1,1,2,0,1,1,0,3,0
"820",0,1,0,1,0,1,0,1,1,0
"821",0,0,0,0,0,0,0,0,0,1
"822",4,0,3,4,0,3,0,1,5,1
"823",0,2,0,1,0,0,0,1,1,1
"824",0,0,0,0,0,0,0,2,0,0
"825",0,0,0,1,0,1,0,1,0,1
"826",1,1,1,3,0,3,0,1,3,0
"827",0,0,0,1,0,1,0,0,1,0
"828",0,1,0,2,1,0,0,3,0,4
"829",1,0,0,1,0,1,0,0,1,0
"830",0,0,0,0,0,0,0,0,0,0
"831",0,0,0,0,1,0,0,0,0,1
"832",0,0,0,0,0,0,0,2,0,3
"833",0,0,0,0,0,0,0,0,0,0
"834",0,0,0,0,0,0,0,0,0,0
"835",0,0,0,0,0,0,0,0,0,0
"836",0,0,0,0,0,0,0,3,2,3
"837",0,1,0,0,1,0,0,2,0,1
"838",0,0,0,0,0,0,0,0,1,0
"839",0,0,0,0,0,0,0,1,1,1
"840",0,0,0,1,0,0,0,1,0,2
"841",1,2,0,1,1,1,1,1,2,2
"842",0,0,0,0,0,0,0,0,0,0
"843",4,3,1,3,2,3,1,3,5,7
"844",0,1,0,0,0,0,0,0,0,0
"845",0,2,0,1,0,1,0,0,3,1
"846",0,1,0,0,1,1,0,0,2,2
"847",0,1,0,2,0,2,0,0,2,1
"848",0,0,0,0,0,0,0,1,0,0
"849",0,1,0,1,1,0,0,1,1,1
"850",0,3,0,0,2,0,1,3,0,3
"851",0,1,0,1,0,0,0,0,1,0
"852",0,0,0,0,0,0,0,0,0,0
"853",0,2,0,0,1,0,1,0,1,1
"854",0,1,0,1,0,2,1,0,2,0
"855",0,0,0,0,0,0,0,0,0,0
"856",0,1,0,0,1,0,0,1,0,1
"857",1,1,2,2,0,1,0,0,2,1
"858",0,0,0,0,0,0,1,0,0,0
"859",0,0,0,0,0,0,0,0,0,1
"860",0,1,0,0,1,0,1,2,0,3
"861",0,0,0,0,0,0,0,0,0,0
"862",0,0,0,0,0,0,0,0,0,2
"863",1,1,0,2,0,0,0,2,1,3
"864",1,0,0,0,0,0,0,0,1,0
"865",0,0,0,0,0,0,0,0,0,1
"866",2,1,1,1,0,2,0,0,2,1
"867",0,0,0,0,1,1,0,0,1,1
"868",1,2,0,1,0,0,1,1,0,2
"869",0,0,0,0,0,0,0,0,0,0
"870",2,1,1,2,1,3,1,2,4,2
"871",0,0,0,4,0,1,0,3,3,3
"872",1,0,1,1,0,1,0,0,1,0
"873",0,0,0,1,0,1,0,1,2,1
"874",0,1,0,2,0,1,0,1,2,1
"875",1,0,1,1,0,0,0,1,1,1
"876",0,1,0,0,0,0,0,0,0,0
"877",0,1,0,0,0,0,0,0,0,1
"878",0,0,0,0,0,0,0,0,0,0
"879",3,2,1,2,1,2,2,1,3,1
"880",0,0,0,0,0,0,0,0,0,0
"881",0,0,0,0,0,0,0,0,0,0
"882",0,0,0,0,0,0,0,0,0,0
"883",0,0,0,0,0,0,0,0,0,0
"884",0,0,0,0,0,0,0,0,0,0
"885",0,1,0,1,0,1,0,1,1,0
"886",0,0,0,0,0,0,0,0,0,1
"887",1,0,0,0,0,0,0,0,0,0
"888",0,1,0,0,0,0,0,0,0,0
"889",0,0,0,1,0,1,0,1,1,0
"890",1,2,1,3,0,2,0,1,3,1
"891",3,1,2,3,0,2,1,0,4,1
"892",0,0,0,0,0,0,0,0,0,0
"893",0,0,0,0,0,0,0,0,0,1
"894",1,1,1,3,0,1,0,0,3,1
"895",0,0,0,0,0,0,1,0,0,0
"896",1,0,2,1,0,1,1,1,2,0
"897",1,0,1,1,0,0,0,0,1,2
"898",0,0,0,0,0,0,0,0,0,0
"899",0,0,0,0,0,0,0,0,0,0
"900",0,0,0,0,0,1,1,1,1,0
"901",1,0,1,1,0,0,0,1,2,0
"902",1,1,0,1,1,0,0,1,1,1
"903",0,0,0,2,0,1,0,1,2,1
"904",1,0,0,0,0,0,0,0,1,0
"905",0,0,0,0,0,0,0,0,1,1
"906",1,0,1,1,0,1,0,0,1,1
"907",0,2,1,0,0,0,0,0,2,0
"908",1,0,1,1,0,2,2,2,3,2
"909",1,0,2,1,0,1,1,1,2,0
"910",0,0,0,1,0,0,1,0,1,0
"911",2,0,1,1,0,1,1,0,1,0
"912",1,0,1,1,0,1,0,0,1,0
"913",0,2,0,0,1,0,1,2,2,3
"914",0,0,0,0,0,0,0,1,0,0
"915",0,1,0,0,0,0,0,1,0,1
"916",0,0,0,0,1,0,0,1,1,1
"917",0,0,0,0,0,0,0,0,0,0
"918",0,2,0,0,1,0,2,3,0,3
"919",0,0,0,0,0,0,0,0,0,1
"920",2,3,0,1,2,0,1,2,2,5
"921",1,1,0,0,2,0,1,4,0,3
"922",0,0,0,0,1,0,0,3,2,4
"923",0,0,0,0,0,0,0,0,0,0
"924",1,2,0,1,0,0,0,2,1,5
"925",0,0,0,0,0,0,0,0,0,0
"926",0,0,0,0,0,0,0,0,0,1
"927",0,3,0,1,1,0,0,1,0,1
"928",0,0,0,1,0,0,0,0,1,0
"929",1,2,1,1,0,2,0,2,2,4
"930",1,0,0,1,1,1,0,1,2,3
"931",0,0,0,0,0,0,1,0,0,0
"932",0,0,0,0,0,0,0,0,0,0
"933",0,1,0,0,0,0,0,0,1,2
"934",0,0,0,1,0,1,0,0,1,0
"935",1,1,1,1,0,1,0,0,1,0
"936",2,1,1,2,1,1,0,1,1,2
"937",1,3,0,1,1,1,1,1,1,1
"938",0,1,0,1,0,1,0,1,3,0
"939",0,0,0,0,0,0,0,0,0,0
"940",0,0,0,0,0,0,0,0,0,1
"941",1,0,0,0,0,0,0,0,1,0
"942",0,0,0,0,0,0,0,0,0,0
"943",0,0,0,0,0,0,0,0,0,0
"944",0,0,0,0,0,0,0,0,0,0
"945",1,0,0,0,0,0,0,0,2,0
"946",2,1,1,2,0,1,1,1,2,0
"947",1,0,0,0,0,0,0,1,1,1
"948",0,0,0,0,0,0,0,1,0,1
"949",1,1,0,1,0,0,0,2,2,1
"950",1,0,1,1,0,1,0,0,1,1
"951",0,2,0,1,1,0,0,1,1,3
"952",0,0,0,0,0,0,0,0,0,0
"953",0,0,0,0,0,0,0,0,0,0
"954",3,2,1,2,1,1,1,2,4,3
"955",0,0,0,0,0,0,0,0,0,0
"956",0,0,0,1,0,1,0,0,1,0
"957",0,0,0,0,0,0,0,1,2,0
"958",2,1,1,3,1,2,0,1,3,1
"959",2,0,3,0,0,1,0,0,5,0
"960",0,0,0,0,0,0,0,0,0,0
"961",0,0,0,1,0,1,0,0,1,0
"962",1,0,0,2,0,1,0,1,2,0
"963",0,0,0,0,0,0,1,0,0,1
"964",0,0,0,0,0,0,0,0,0,0
"965",0,0,0,0,0,0,0,0,1,1
"966",0,0,0,1,0,0,0,1,1,1
"967",0,0,0,0,0,0,0,0,0,0
"968",0,1,0,1,2,1,0,1,1,2
"969",0,0,0,0,0,0,0,0,0,0
"970",0,0,1,0,0,0,0,1,0,1
"971",0,0,0,1,0,0,0,0,1,0
"972",1,3,0,3,2,1,2,2,3,2
"973",1,0,1,1,1,2,0,1,2,1
"974",2,0,0,1,0,1,1,0,2,0
"975",3,0,2,3,0,2,1,0,3,0
"976",0,0,0,0,0,0,0,0,0,0
"977",1,1,0,2,0,1,0,0,3,1
"978",0,0,0,0,0,0,0,2,0,1
"979",2,0,2,0,0,0,0,0,2,1
"980",0,1,0,0,1,0,1,2,0,3
"981",1,0,0,2,1,1,2,1,1,2
"982",1,1,1,0,0,0,0,3,3,3
"983",1,1,1,2,1,1,0,2,1,5
"984",2,1,1,3,1,2,0,1,3,1
"985",1,3,1,2,1,1,2,1,2,1
"986",0,1,0,1,1,2,0,2,3,2
"987",0,0,0,0,0,0,0,0,0,1
"988",0,0,0,0,0,0,0,0,0,0
"989",0,0,0,0,0,0,0,0,1,1
"990",1,0,0,0,0,0,0,1,3,4
"991",0,1,0,1,1,1,0,2,0,1
"992",0,0,0,2,1,0,1,1,0,1
"993",1,1,1,1,0,2,1,2,2,2
"994",0,1,0,1,0,1,0,0,2,0
"995",1,0,0,2,0,1,0,1,3,0
"996",1,1,1,1,0,1,1,0,1,0
"997",1,0,0,2,0,1,0,1,1,2
"998",2,2,0,2,0,0,0,1,0,2
"999",2,1,1,1,0,2,0,0,3,0
"1000",0,0,0,0,0,0,0,0,0,0
"1001",1,0,1,1,1,1,1,2,1,1
"1002",2,0,0,4,1,2,1,2,4,2
"1003",0,1,0,0,1,0,1,2,0,3
"1004",0,0,0,0,1,0,0,3,0,3
"1005",0,0,0,0,0,0,0,0,0,0
"1006",0,1,0,0,1,1,0,1,1,1
"1007",0,1,0,0,2,0,0,2,0,5
"1008",0,0,0,0,0,0,0,0,0,0
"1009",0,0,0,0,0,0,0,1,0,1
"1010",1,0,1,1,0,2,0,1,2,1
"1011",0,0,0,0,0,0,0,0,0,1
"1012",1,0,1,2,0,1,0,0,2,0
"1013",1,1,0,1,2,0,1,4,1,4
"1014",0,0,0,0,0,0,1,1,1,3
"1015",0,0,1,2,0,1,0,0,2,1
"1016",1,1,0,1,1,0,0,1,0,1
"1017",1,0,1,2,0,2,0,0,2,0
"1018",0,0,0,0,0,0,0,0,0,0
"1019",0,4,0,1,1,1,1,3,3,5
"1020",1,1,1,2,0,1,0,0,2,0
"1021",0,0,0,2,0,1,0,1,1,4
"1022",0,2,0,0,1,0,0,1,0,3
"1023",0,0,0,0,0,0,0,0,0,0
"1024",2,2,1,1,1,3,2,2,2,3
"1025",1,2,0,0,1,1,1,2,1,2
"1026",0,0,0,0,0,0,0,0,0,1
"1027",0,1,0,0,1,0,1,0,0,1
"1028",1,1,1,3,1,1,0,2,5,3
"1029",5,2,3,6,0,4,0,1,7,1
"1030",0,0,0,1,0,0,0,0,0,0
"1031",1,2,1,0,1,1,0,1,2,2
"1032",1,0,1,1,2,1,0,1,1,2
"1033",0,0,0,0,0,1,0,1,3,0
"1034",0,2,0,0,1,0,0,1,0,3
"1035",1,1,0,2,0,1,0,0,2,1
"1036",0,0,0,1,0,0,0,1,1,2
"1037",0,0,0,0,0,0,0,0,0,2
"1038",0,0,0,0,0,0,0,0,0,0
"1039",0,0,0,0,0,0,0,1,0,1
"1040",1,1,0,0,0,0,0,0,1,0
"1041",2,0,1,1,0,2,1,2,4,2
"1042",0,0,0,0,0,0,0,0,0,2
"1043",0,0,0,0,0,0,0,0,0,0
"1044",1,2,1,1,0,1,1,0,1,1
"1045",0,0,0,0,0,0,0,0,0,2
"1046",0,0,0,0,0,0,0,0,0,0
"1047",1,1,0,2,0,1,0,0,2,1
"1048",0,0,0,1,0,2,0,0,2,0
"1049",2,0,2,3,0,1,0,1,4,0
"1050",2,0,0,0,0,0,0,0,2,0
"1051",0,1,0,1,1,1,0,1,1,1
"1052",0,0,0,0,0,0,0,0,0,2
"1053",2,0,1,1,0,1,0,1,2,2
"1054",0,0,0,0,0,0,0,0,0,1
"1055",2,1,1,0,1,1,1,2,5,3
"1056",0,0,0,0,0,0,0,0,0,2
"1057",2,0,1,1,0,2,1,2,4,2
"1058",1,0,1,2,0,1,0,0,3,1
"1059",1,0,1,1,0,1,0,0,1,1
"1060",1,1,0,2,1,2,0,5,2,2
"1061",0,1,0,0,1,0,0,0,1,1
"1062",0,2,0,0,1,0,0,4,0,4
"1063",0,0,0,0,0,0,0,0,0,2
"1064",0,0,0,0,0,0,0,0,0,1
"1065",0,0,0,0,1,0,0,1,1,1
"1066",2,0,1,1,0,1,0,1,2,2
"1067",0,1,0,2,2,2,1,3,3,3
"1068",1,1,0,1,0,2,0,0,3,0
"1069",0,0,0,0,0,0,0,0,0,0
"1070",0,0,0,0,1,0,0,2,0,1
"1071",0,0,0,1,0,1,0,1,2,2
"1072",0,0,0,0,0,0,0,1,0,2
"1073",0,2,0,0,2,0,0,3,0,3
"1074",0,0,0,0,0,0,0,0,0,0
"1075",3,1,2,1,0,2,1,0,5,1
"1076",1,1,0,0,1,1,2,1,3,2
"1077",0,0,0,0,0,0,1,0,2,1
"1078",0,0,0,0,0,0,0,0,0,0
"1079",0,0,0,0,0,1,0,0,1,0
"1080",0,0,0,0,1,0,0,3,0,3
"1081",0,0,0,0,0,0,0,0,0,0
"1082",0,0,0,0,0,0,0,1,0,1
"1083",0,0,0,0,0,0,0,0,0,0
"1084",1,1,1,1,1,1,1,1,3,2
"1085",0,1,0,0,0,0,0,0,0,0
"1086",0,0,0,0,0,0,0,2,0,1
"1087",0,0,0,0,0,0,0,2,0,1
"1088",0,0,0,0,0,0,0,0,1,1
"1089",0,0,0,0,1,0,0,1,0,1
"1090",0,0,0,0,0,0,0,1,1,1
"1091",2,0,1,1,0,0,1,0,2,0
"1092",0,0,0,0,0,0,0,0,0,2
"1093",1,1,0,2,0,1,0,0,2,1
"1094",1,0,1,1,0,0,0,0,2,0
"1095",0,0,0,0,0,0,0,0,0,1
"1096",1,0,1,1,0,1,0,0,1,0
"1097",0,0,0,2,1,3,0,3,2,3
"1098",0,0,0,0,0,0,0,0,0,0
"1099",2,0,1,2,1,3,0,1,4,1
"1100",0,1,0,0,1,0,0,1,0,1
"1101",1,1,1,2,0,2,0,0,2,0
"1102",0,0,0,0,0,0,0,0,0,0
"1103",0,1,0,1,0,0,0,0,1,0
"1104",0,2,0,2,2,0,1,2,0,4
"1105",0,1,0,2,0,1,0,1,2,3
"1106",0,2,1,1,2,1,0,1,0,4
"1107",0,0,0,1,0,2,0,0,3,1
"1108",1,0,0,2,0,2,0,0,2,0
"1109",0,0,1,1,0,1,0,0,1,0
"1110",0,3,1,4,1,2,1,3,4,4
"1111",2,2,0,4,1,0,2,3,3,2
"1112",0,1,1,3,0,2,0,3,2,3
"1113",0,2,0,0,0,0,0,1,0,1
"1114",0,0,0,0,0,0,0,0,0,0
"1115",0,0,0,0,0,0,0,0,0,0
"1116",0,0,0,0,1,0,0,1,0,0
"1117",0,1,0,1,0,0,0,0,1,1
"1118",1,1,1,1,2,1,1,1,1,2
"1119",0,1,0,1,1,1,0,2,0,1
"1120",0,0,0,0,0,0,0,0,0,0
"1121",1,2,1,2,0,2,1,0,2,0
"1122",0,1,0,0,1,0,0,1,0,1
"1123",0,0,0,0,0,1,0,2,3,1
"1124",1,0,0,2,0,1,0,1,3,0
"1125",0,0,0,1,0,1,0,0,1,0
"1126",0,0,0,2,0,2,0,0,2,0
"1127",0,0,0,0,0,0,0,0,0,1
"1128",0,0,0,0,0,0,0,0,0,0
"1129",0,0,0,1,0,1,0,1,0,0
"1130",0,0,0,0,0,0,0,0,0,0
"1131",0,2,0,3,2,0,0,6,1,6
"1132",0,0,1,0,0,0,0,1,1,0
"1133",1,1,1,1,1,1,0,1,1,3
"1134",0,0,0,0,0,0,0,0,0,0
"1135",0,0,0,0,0,0,0,0,0,1
"1136",0,2,0,0,0,0,1,1,1,4
"1137",0,2,0,0,1,1,1,1,1,2
"1138",1,3,1,2,2,3,0,2,4,3
"1139",1,1,1,1,0,1,1,2,1,1
"1140",0,2,0,0,1,0,0,1,0,1
"1141",0,0,0,0,0,0,0,1,0,0
"1142",0,1,0,1,1,1,0,1,1,2
"1143",0,0,0,0,0,0,0,1,0,2
"1144",0,0,0,1,0,0,0,0,0,1
"1145",1,0,1,0,0,1,0,2,2,1
"1146",0,1,0,1,0,1,1,0,1,0
"1147",0,0,0,0,0,0,0,0,0,1
"1148",2,0,1,3,0,2,0,0,3,0
"1149",0,0,0,0,0,0,0,0,0,1
"1150",0,1,0,0,2,0,0,2,1,2
"1151",0,0,0,0,0,0,0,2,0,2
"1152",0,0,0,0,0,0,0,0,0,0
"1153",0,1,0,1,1,1,1,1,1,1
"1154",1,1,1,1,0,1,0,0,1,0
"1155",0,2,0,1,2,1,2,2,0,3
"1156",0,0,0,0,0,0,0,0,0,0
"1157",1,0,0,1,0,0,0,2,0,2
"1158",0,0,0,0,0,0,0,0,0,0
"1159",1,0,1,1,0,1,0,0,1,0
"1160",0,0,0,0,1,0,1,0,1,3
"1161",0,0,0,0,0,0,0,0,0,2
"1162",0,2,0,1,0,0,1,3,0,2
"1163",0,1,0,0,1,0,0,1,1,3
"1164",2,0,1,2,0,2,0,0,3,0
"1165",0,0,1,0,0,0,0,1,1,0
"1166",0,2,0,0,0,0,1,1,1,4
"1167",0,1,0,0,0,0,0,0,0,1
"1168",2,1,1,3,1,2,0,1,3,1
"1169",0,2,0,1,0,0,1,3,0,2
"1170",0,0,0,1,0,1,0,1,2,1
"1171",1,1,0,1,1,1,1,1,2,2
"1172",1,1,0,0,1,1,1,1,1,1
"1173",3,0,4,2,0,2,1,1,4,2
"1174",0,2,0,0,1,0,0,1,0,1
"1175",0,0,0,0,1,0,0,1,0,4
"1176",0,0,0,0,0,0,1,0,2,1
"1177",0,2,0,0,0,0,0,0,0,0
"1178",0,0,0,0,0,1,1,0,2,0
"1179",0,0,0,0,0,0,1,0,0,0
"1180",3,3,2,4,1,3,2,0,4,1
"1181",1,1,0,2,0,2,0,2,3,2
"1182",1,0,1,2,1,1,1,0,1,1
"1183",0,0,0,0,0,0,0,0,0,0
"1184",0,0,0,0,0,0,0,0,1,0
"1185",0,2,0,0,1,1,1,1,1,2
"1186",0,0,0,0,0,0,0,0,0,0
"1187",0,0,0,0,0,1,0,0,1,2
"1188",0,0,0,0,0,0,0,0,0,0
"1189",1,0,1,1,0,1,1,0,2,0
"1190",0,0,0,0,0,0,0,1,0,1
"1191",0,0,0,0,0,0,0,0,0,0
"1192",0,0,1,0,0,1,0,1,1,1
"1193",1,2,0,0,1,0,1,0,2,1
"1194",1,2,1,1,1,1,0,2,2,3
"1195",0,0,0,1,0,0,0,0,2,0
"1196",0,0,0,1,0,0,0,0,2,0
